feature,odds_ratio,p_value,coefficient
rs1212190143,1.8059939609553808,0.0005434439488751774,0.5911111111106762
rs1802164512,0.756331226805616,9.791700117389723e-09,-0.27927586805857274
rs1365165009,0.7599711831164557,8.905345794119057e-09,-0.274474763372658
rs6785930,0.7768993727165081,0.0005262147967874942,-0.2524444444446642
rs33397,0.8171012939527189,2.4866787962096737e-08,-0.20199220900110162
rs7936676,0.892262930844001,2.4081677540976898e-08,-0.113994424316768
rs71610221,0.8932159901015801,4.6119424323975977e-07,-0.11292685713698716
rs2094577928,0.936510009413527,2.6282449123504747e-05,-0.0655950690467001
rs2283823,1.0454468947138065,7.938753876501892e-09,0.044444444444219224
rs56389633,0.9682491398725354,0.002514548861488386,-0.03226584891967584
rs10168027,0.968960691569899,0.00019349546602431822,-0.031531233889528755
rs66851210,1.0316001197542448,7.938753876501892e-09,0.031111111110975347
rs1553993127,1.0267174099147014,7.938753876501892e-09,0.026366732337578597
rs7692943,0.9893608772146881,0.01946831152559314,-0.010696122900098902
rs9889313,1.0001137858721554,7.938753876501892e-09,0.0001137793990340484
