feature,odds_ratio,p_value,coefficient
rs454176,1.4038178738915768,1.2091650125611864e-08,0.3391955777388798
rs11900333,0.7681880211122472,0.0,-0.26372075664121253
rs28403593,0.7985616933171831,0.00010722145761121737,-0.22494305279977325
rs729456,0.802365184833064,0.0,-0.22019143206802527
rs2608242,1.2241985861041766,0.0,0.202286414479237
rs955927,0.8189411620471032,0.0,-0.19974303892209933
rs200435298,0.8805816861418886,4.218847493575595e-15,-0.12717258289935585
rs146738884,0.914954115056532,1.0034160525362879e-05,-0.08888136244324264
rs45585631,0.934199265220431,0.0,-0.06806551744791013
rs1554530445,0.9389524850545825,0.0,-0.06299040269999258
rs13183199,1.0578470557459518,0.0,0.05623576319989972
rs1334088,0.9522758773428452,0.0,-0.048900499046113106
rs2076060,1.0368585128220937,0.0,0.03619548100152306
rs260463,1.0340227559577335,0.0,0.03345678354013896
rs74229164,0.9679683980144717,0.0,-0.03255583891773929
rs161757,1.0260860670310172,0.0,0.025751629225488015
rs10914467,0.9776809201393939,0.0,-0.022571919707067414
rs13267247,0.9874014800914065,0.0,-0.01267855417996194
rs10608231,0.9949854711440682,2.220446049250313e-16,-0.005027143795410585
rs12588355,1.000025531592065,0.0,2.5531266139399384e-05
