feature,odds_ratio,p_value,coefficient
rs201046358,0.193996098885588,0.012400813277513745,-1.6399172289581696
rs11738888,0.20500924918593172,0.028043053771142912,-1.5847001828813596
rs12617632,1.9355908934898778,0.04092990777322125,0.6604126511780142
rs80103195,0.5235656188460713,0.023963712276430682,-0.647092910115917
rs12614103,0.6398396254667544,0.003602816969457523,-0.44653771923833496
rs3929735,0.701396288241795,0.04253397858324126,-0.35468223321792725
rs6569026,0.7569251018672205,6.409806019291864e-11,-0.27849097116986915
rs2911813,1.2632121195670911,1.3001466570017328e-10,0.23365777825073908
rs11697186,1.252409952428961,1.6894063925576575e-10,0.22506965712407134
rs9930761,1.208556619266879,6.726332379969335e-09,0.1894267709260591
rs61145565,1.1618483753707214,1.4373091724584341e-05,0.15001216400409273
rs7843542,0.863662488161367,6.416089881611242e-11,-0.14657322519937685
rs10489927,1.1560621020419326,0.0009537989009189562,0.14501949029679925
rs6474031,0.8750630312729305,6.409806019291864e-11,-0.13345935947847992
rs6806817,0.880250635377003,0.004889776613989705,-0.12754859913297498
rs1383834639,0.8916823228667077,6.472777869248603e-11,-0.11464535011909976
rs1944691657,0.9148429037721747,8.273755014442941e-10,-0.08900291831348384
rs1553983521,1.092952556901293,0.00048630100199842374,0.08888280194060307
rs73730158,1.090688643702311,7.176592653479474e-11,0.08680927996318638
rs79286459,0.9213188311746333,0.024950851814644404,-0.08194912329036659
rs3748506,1.080528355376845,4.398811316508322e-05,0.0774501394495688
rs141995263,0.9328890890471808,6.409806019291864e-11,-0.06946896082037286
rs1275697290,0.9329390999795002,6.406564168059958e-11,-0.06941535359905902
rs10590732,0.938883935162301,6.407918640150001e-11,-0.06306341213955195
rs143737165,1.056631300615519,6.409694996989401e-11,0.05508582921192947
rs12716767,1.0544971900538038,7.14310832705678e-11,0.053064056214131794
rs71533453,1.0516999092833494,0.013441191314999879,0.05040781628668637
rs4843781,1.0484512794962848,6.409806019291864e-11,0.047314103419260775
rs1301894723,1.0455338375085528,6.404476948773663e-11,0.0445276042681779
rs10834580,0.9595208218072008,0.048543018507986924,-0.04132126308489804
rs842396,0.9597605530733817,6.407852026768524e-11,-0.04107144951345897
rs1320394049,1.0383208341330092,6.409739405910386e-11,0.037604825745731436
rs12828755,0.9647329649603871,0.007045875830021808,-0.035903936185567274
rs60908520,0.9672005184096436,6.492517634626438e-11,-0.033349443691578204
rs4147862,0.9675303795430227,4.5637489565208966e-08,-0.033008454526703396
rs6559238,0.9682418635033192,6.406053465468631e-11,-0.032273363924086945
rs10208822,1.0300197624661112,6.409806019291864e-11,0.029577988917781094
rs62425602,0.9710527485426113,6.409806019291864e-11,-0.029374488229525986
rs1941713379,1.029439459048097,1.7940893215495635e-10,0.029014439586665438
rs2138816305,0.9732937363209271,6.409806019291864e-11,-0.027069355077509898
rs575644748,0.9734909462327433,6.587248443157279e-06,-0.026866754436300717
rs2020886,0.974829314751037,6.408495956122806e-11,-0.025492885103202544
rs9401595,0.9750999451710058,1.5349248538854e-09,-0.02521530537016407
rs7854812,0.9757716178951159,1.376112666040541e-07,-0.02452671800914467
rs326479,0.9795373869215621,0.0002687428069723108,-0.0206748729318324
rs11859853,0.9797647919672061,6.408207298136404e-11,-0.020442744320824414
rs12282595,1.0197194201828905,1.6294797051674692e-06,0.019527511203149595
rs72928772,0.9811629129729822,1.982534136857339e-10,-0.019016764934468362
rs1168093018,1.0182646181616135,1.1238664558765876e-05,0.018099823604999298
rs10179364,1.0164179474932584,6.400924235094863e-11,0.016284630211611858
rs2113327764,0.9841975363933517,6.409806019291864e-11,-0.015928653709913473
rs1981063,0.9849320729036051,1.6954397796586917e-05,-0.015182601707185762
rs9678046,0.9849527850243095,1.169748742313459e-10,-0.015161572944390914
rs11724423,1.013778531936667,6.409806019291864e-11,0.01368447099511537
rs1205785363,0.9874411997214024,6.409806019291864e-11,-0.01263832856563093
rs2769340,0.9878994559626422,3.2228029134273584e-09,-0.012174351632698359
rs10950218,0.9882169500942212,8.243383753381295e-11,-0.011853020223943512
rs58106167,0.9890307490732744,3.6622638255323636e-10,-0.011029856767641923
rs2273694,0.9893087417967235,9.166578607278097e-11,-0.010748820346378836
rs4638746,1.0105581429861155,6.409806019291864e-11,0.010502795034660853
rs200726874,0.9902585330029116,6.409806019291864e-11,-0.009789225498392024
rs112727713,0.9914806368349871,6.409806019291864e-11,-0.008555860375880436
rs11546475,0.9915374053457091,1.5318166735056593e-09,-0.008498605717042251
rs10446943,0.9916167084578317,6.415667996861885e-11,-0.008418628965247862
rs816020,0.9919580974819434,6.406231101152571e-11,-0.008074413031006174
rs1277487611,0.9920909808209376,0.00031896742212200735,-0.007940461365549814
rs7751834,1.0078663804772938,0.03958484605733048,0.007835601812145765
rs10873274,0.9923790360957065,6.409806019291864e-11,-0.007650151837729793
rs1006941644,0.9931195592125782,2.2083940698358617e-07,-0.006904220157941159
rs75454422,0.9931222258933449,8.856626543263246e-11,-0.0069015350057239225
rs201217326,1.0069083571971773,6.409806019291864e-11,0.006884603832664303
rs34307657,0.9933523987148567,7.436295712537344e-08,-0.006669794997882326
rs1182820,0.9935267297849417,6.409806019291864e-11,-0.006494312686923536
rs55885166,0.9940057053028521,6.409606179147431e-11,-0.0060123326007353334
rs1480721691,0.9952647127553885,6.409806019291864e-11,-0.004746534236460067
rs1554048814,1.0046909484500843,9.322527105837253e-08,0.004679980238903867
rs9548506,0.9954353586080736,0.0006666235638592699,-0.004575091179258374
rs1274904005,0.9956380558534177,6.409806019291864e-11,-0.004371485180029998
rs145470804,0.995699220964974,0.03137400373879906,-0.004310053987747644
rs1180494758,0.9958709712021334,6.409806019291864e-11,-0.004137576775284146
rs1371851149,0.9965899269123925,2.9307212212614786e-08,-0.0034159006388610807
rs6839672,0.9968426998409687,6.409739405910386e-11,-0.0031622949473130353
rs11404923,1.0029945280136061,6.409806019291864e-11,0.002990053345381166
rs34620951,0.99708722387866,1.0716805221022696e-10,-0.002917026509332111
rs890653160,0.9972617069805774,1.2844258989730406e-09,-0.0027420490019735583
rs7826382,0.9974951747260355,0.000447780349359439,-0.0025079675972014925
rs7716025,0.9976282458664391,0.006053585647180171,-0.002374571197532917
rs201323903,0.9977964616496642,7.605382990050202e-11,-0.0022059697133575947
rs28490306,0.997798035643944,6.409806019291864e-11,-0.002204392244305747
rs375441967,0.9978546829102772,6.409806019291864e-11,-0.002147621578927143
rs59051283,1.0018203311037803,6.409806019291864e-11,0.0018186763089951615
rs3800546,0.9982390651059896,0.0021390168438089052,-0.0017624871624243267
rs2554629,0.9983922068531121,6.409806019291864e-11,-0.001609087033343233
rs11145018,0.998523724592841,6.406186692231586e-11,-0.00147736617534623
rs11775013,0.9985478918332747,6.409806019291864e-11,-0.0014531634975492682
rs2303150,0.9986611238939682,0.036351127994628474,-0.0013397732014679095
rs8112755,0.9986715562817635,6.430633803233832e-11,-0.0013293268818347873
rs11712123,0.9989220870924034,1.6949339174399114e-05,-0.001078494273526948
rs9926612,0.9990381435555595,6.409806019291864e-11,-0.0009623193251907208
rs114025187,0.9990979416642138,6.409806019291864e-11,-0.0009024654352434526
rs1391800343,1.0008688100363716,7.86890552717523e-11,0.000868432839391135
rs2241214,0.999283328525737,6.71571687149708e-11,-0.0007169284060284539
rs10271013,1.0005639545356235,6.407030461730301e-11,0.0005637955730266721
rs10808183,0.9994772893005959,6.409806019291864e-11,-0.0005228473602665146
rs940381324,0.9994807614343322,2.0179823218446913e-05,-0.0005193734166938302
rs11078925,0.9994811084881757,6.409806019291864e-11,-0.0005190261826131257
rs1382951967,0.9995505791965028,6.409806019291864e-11,-0.0004495218232945757
rs200008138,0.9995580194372936,6.588485312875036e-11,-0.0004420782649046272
rs7667805,0.9996862558788691,6.409806019291864e-11,-0.00031379334911464326
rs71056799,0.9997075917808073,6.409806019291864e-11,-0.0002924509788117812
rs10887896,0.9997084248652832,6.596434509731353e-11,-0.0002916176510109816
rs749004672,0.9997499134773087,1.1121503717959058e-10,-0.0002501177995403962
rs4992643,0.9997618230139728,6.45279385480535e-11,-0.00023820535467015307
rs1128127,0.9997654517299521,6.409806019291864e-11,-0.00023457578079521976
rs2062429,0.9997769017953024,6.409806019291864e-11,-0.0002231230948040663
rs9494471,1.0002048785293802,6.409806019291864e-11,0.00020485754464052132
rs7016673,0.9998195442781465,6.885292336278326e-11,-0.00018047200594643498
rs10972370,0.9998307341527275,6.407185892953748e-11,-0.00016928017435280837
rs9368776,0.9998329226523717,0.004904638962716756,-0.0001670913066032001
rs34273556,0.9998360489605563,6.409806019291864e-11,-0.0001639644808845343
rs57443866,0.9998484542855928,6.409806019291864e-11,-0.00015155719861923266
rs1316682996,0.9998627662091933,7.667626533702787e-10,-0.00013724320822495242
rs1454153888,1.0001327312354047,7.964044979047458e-09,0.0001327224273935775
rs1435004839,0.9998897159764293,6.409717201449894e-11,-0.00011029010530081279
rs778328960,1.000077723767115,6.408407138280836e-11,7.772074677948175e-05
rs1238542604,1.000077394792166,6.409806019291864e-11,7.739179734349717e-05
rs17886395,0.9999401721450717,8.237122095522409e-10,-5.982964468581127e-05
rs76054344,0.999946305576234,6.409472952384476e-11,-5.369586536320917e-05
rs2026077,0.9999547453863709,6.409806019291864e-11,-4.525563765006656e-05
rs9266061,0.9999626677051245,4.132260148925759e-05,-3.733299174290612e-05
rs67384597,0.9999677176539233,2.0953994095407324e-10,-3.2282867162826673e-05
rs76900808,0.9999681635359425,6.409806019291864e-11,-3.183697084839516e-05
rs71043336,0.9999683680573774,6.409761610370879e-11,-3.1632442922991325e-05
rs3765612,0.999969187701224,6.409806019291864e-11,-3.081277348457995e-05
rs371552811,0.9999773461644096,6.409806019291864e-11,-2.265409219245011e-05
rs1156303639,1.000020065360663,6.409806019291864e-11,2.006515935635254e-05
rs79602300,0.9999820327285602,6.408318320438866e-11,-1.7967432853121635e-05
rs6429309,0.9999860642818741,1.0659631501930278e-05,-1.3935815228933899e-05
rs1841384172,0.9999871678035372,6.409806019291864e-11,-1.2832278796052185e-05
rs116695281,0.999988212243341,1.5867017531201455e-05,-1.17878261351053e-05
rs188596438,0.9999884950735336,6.409806019291864e-11,-1.150499264852916e-05
rs977533465,0.9999885835474294,6.409806019291864e-11,-1.141651773883694e-05
rs7625003,0.9999891843861296,6.409672792528909e-11,-1.0815672359554223e-05
rs9509411,0.9999912637173349,6.409806019291864e-11,-8.736320826627664e-06
rs901570801,0.9999932912279212,1.2960592599142728e-09,-6.708794582705866e-06
rs11502392,0.9999933389869461,6.409806019291864e-11,-6.661035238495993e-06
rs12714102,1.0000058727005416,6.409806019291864e-11,5.872683297356348e-06
rs2977971,0.9999953140264508,6.409806019291864e-11,-4.685984528380776e-06
rs1351468509,1.0000045284763657,0.0007049797114013767,4.52846611223549e-06
rs3978673,0.9999955608209701,6.406719599283406e-11,-4.439188883102586e-06
rs856658,0.9999963681171955,6.409806019291864e-11,-3.6318893998240242e-06
rs11736669,0.9999966235074291,4.202621362026093e-09,-3.376498271267886e-06
rs1393961941,0.9999969577996894,6.407074870651286e-11,-3.042204938091678e-06
rs1405755428,1.0000024835964654,6.409806019291864e-11,2.483593381160499e-06
rs12205731,0.9999979107119727,6.409806019291864e-11,-2.0892902098389595e-06
rs3077514,0.9999981160800325,6.409806019291864e-11,-1.8839217420822894e-06
rs13086840,0.9999984127544789,6.425548981781048e-11,-1.5872467808058253e-06
rs71312774,1.0000011171482304,6.409806019291864e-11,1.1171476063305012e-06
rs6132785,0.9999989520759042,6.409806019291864e-11,-1.047924644845443e-06
rs1011454,0.9999991533007193,6.409806019291864e-11,-8.46699639080674e-07
rs2320170,0.9999991698506588,0.012418009077756142,-8.301496857217207e-07
rs76128849,0.9999991997125803,6.605715974217219e-11,-8.00287739924024e-07
