feature,odds_ratio,p_value,coefficient
rs6765231,4.953032424391944,0.028616498983684124,1.59999999999936
rs9908320,4.953032424391944,0.024857278586351228,1.59999999999936
rs6815735,0.23640237734044744,0.03899173225217556,-1.4422199370690867
rs298173,0.23640237734044744,0.041864728508958615,-1.4422199370690867
rs7334739,0.23640237734044744,0.042577362172844246,-1.4422199370690867
rs1259552033,0.23640237734044744,0.0426033256524081,-1.4422199370690867
rs35649980,0.23640237734044744,0.042581533057555854,-1.4422199370690867
rs11663928,1.5081081393002997,0.0011060019738740046,0.4108559774260351
rs2039594649,1.5081081393002997,0.0011060019738740046,0.4108559774260351
rs540286157,1.341308321689548,0.0011060019738742266,0.2936454971037451
rs2728688,1.341308321689548,0.0011060019738742266,0.2936454971037451
rs1008048651,1.3357469388082672,0.014748007937083862,0.28949064011309683
rs76340447,1.3357469388082672,0.015023667367561888,0.28949064011309683
rs35000902,1.1618342427293202,0.011053562820855234,0.15000000000089264
rs532468651,1.1618342427293202,0.011137134142058303,0.15000000000089264
rs112217170,1.1119668530243618,0.0011060019738740046,0.10613038695278128
rs28736685,1.1119668530243618,0.0011060019738740046,0.10613038695278128
rs75763606,0.9785543534800293,0.0011060019738742266,-0.02167894593192515
rs2083726,0.9785543534800293,0.0011060019738742266,-0.02167894593192515
rs9369551,0.9785543534800293,0.0011060019738742266,-0.02167894593192515
rs60358286,0.9785543534800293,0.0011060019738742266,-0.02167894593192515
rs1557395390,0.9785543534800293,0.0011060019738742266,-0.02167894593192515
rs7395513,0.9785543534800293,0.0011060019738742266,-0.02167894593192515
rs1663800581,1.0046927599164146,0.0011060019738742266,0.004681783245788943
rs4669840,1.0046927599164146,0.0011060019738742266,0.004681783245788943
