feature,odds_ratio,p_value,coefficient
rs6815735,0.20189651799478464,0.041919523556852356,-1.59999999999936
rs298173,0.20189651799478464,0.04150124032324243,-1.59999999999936
rs571726668,0.20189651799478464,0.042031489414555034,-1.59999999999936
rs7334739,4.953032424391944,0.04051048840973803,1.59999999999936
rs6765231,4.953032424391944,0.0429661150816385,1.59999999999936
rs1259552033,4.953032424391944,0.043130677038553555,1.59999999999936
rs35649980,0.20189651799478464,0.04055293790462855,-1.59999999999936
rs9908320,4.953032424391944,0.04626318428365206,1.59999999999936
rs9423654,0.6148335957797639,0.0,-0.48640362375576435
rs1181804494,0.6148335957797639,0.0,-0.48640362375576435
rs3813555,1.6264563401610277,0.0,0.4864036237557638
rs12501663,1.6264563401610277,0.0,0.4864036237557638
rs200401118,1.1119668530246964,0.0,0.10613038695308215
rs1426032860,1.1119668530246964,0.0,0.10613038695308215
rs5028286,1.1119668530246964,0.0,0.10613038695308215
rs861254,1.1119668530246964,0.0,0.10613038695308215
rs12152541,0.8993073824816538,0.0,-0.1061303869530806
rs6584060,0.8993073824816538,0.0,-0.1061303869530806
rs778712842,0.8993073824816538,0.0,-0.1061303869530806
rs1902033205,0.8993073824816538,0.0,-0.1061303869530806
rs10982342,0.9953291592181435,0.0,-0.004681783245627821
rs8107062,0.9953291592181435,0.0,-0.004681783245627821
rs577222313,0.9953291592181435,0.0,-0.004681783245627821
rs2492394,0.9953291592181435,0.0,-0.004681783245627821
rs12582997,1.004692759916251,0.0,0.004681783245625857
rs577184676,1.004692759916251,0.0,0.004681783245625857
rs142053616,1.004692759916251,0.0,0.004681783245625857
rs76283771,1.004692759916251,0.0,0.004681783245625857
