feature,odds_ratio,p_value,coefficient
rs796193564,1.9477340410529445,0.013743183561980565,0.6666666666657778
rs12913008,0.7427952606829648,6.834715016168502e-10,-0.2973348298645914
rs3807326,0.8341476685716904,3.2977880426443562e-09,-0.1813448316592564
rs113639863,0.9065322609679561,1.1305179015153044e-09,-0.09812866092853285
rs9362663,0.9349887993659572,6.843412503343416e-10,-0.0672207290529485
rs17767341,0.9362435876238488,8.417412322714313e-09,-0.06587959317405677
rs7632106,0.9411024882642729,1.9762422587277229e-07,-0.060703231125275633
rs17198983,0.9569846912444863,6.889044890101559e-10,-0.043967884266862114
rs59368427,0.9644684766841046,0.0007223196325047976,-0.03617813075356853
rs1039900,0.9682201661114672,7.723050934327347e-07,-0.03229577323707222
rs57537562,0.9712345343535571,8.597463301951436e-06,-0.02918730087256034
rs2567231,0.9719704254561494,0.014916899360145397,-0.02842990147003581
rs7737551,1.0267174099148035,0.01888934107141549,0.02636673233767813
rs34997674,0.9743997133626534,1.3556872215936266e-06,-0.02593367619459638
rs6533347,0.9759817917378206,5.249447987409894e-09,-0.024311348749401333
rs12203137,0.9763851764918086,0.003278480811007567,-0.02389812237721601
rs3653,0.9770696647578583,0.025860312702029598,-0.023197324713907362
rs62296477,0.9803415129085133,0.004457688388539438,-0.01985428546375621
rs12074120,0.9818844384700273,0.000335332285338108,-0.018281657318234477
rs56843978,0.9824706655604095,0.00943273619118612,-0.017684792620417895
rs57032455,0.984872056846151,0.0005894863998696653,-0.015243537773433371
rs2073834,0.9862802689480237,1.2403693627760504e-09,-0.013814716344444122
rs11589471,0.9876817879214683,0.0002960806373710767,-0.012394710114768908
rs34976241,0.988207906448855,2.9830907472883084e-05,-0.011862171743503023
rs10107778,0.9882233286057461,0.00016612293123463573,-0.011846565678775943
rs1968733,0.9901066852352145,7.217935138470466e-10,-0.009942578795648709
rs1557588208,0.9937678944017758,1.9803088058267804e-09,-0.006251606230535244
rs11725467,0.9938775908945066,3.0148603613611158e-09,-0.006141227902353877
rs140381250,0.9945868121843068,6.843412503343416e-10,-0.005427892205948267
rs1054480,0.9956762865057618,0.0004982956331038846,-0.0043330877743210355
rs35450782,0.9970998046750694,1.214894074230699e-08,-0.002904409040429331
rs2913896,0.9982888296937539,1.2040690666736964e-09,-0.0017126360304624342
rs3749810,0.9997937808389813,6.843412503343416e-10,-0.0002062404271135946
rs525231,1.000113785872149,6.843412503343416e-10,0.00011377939902772062
rs4547003,0.9999534281977261,0.012175136436135547,-4.657288677393591e-05
rs11900034,0.9999612649943834,6.843412503343416e-10,-3.873575583622765e-05
rs762771016,0.9999850528641342,6.843412503343416e-10,-1.4947247575405922e-05
rs2492925,0.9999894506991093,6.843412503343416e-10,-1.0549356534961051e-05
rs35597178,1.000000002157462,6.843412503343416e-10,2.1574618742632173e-09
