feature,odds_ratio,p_value,coefficient
rs62345346,0.5217880097211154,0.014057920282448233,-0.6504938852305384
rs57913075,1.4144761623394682,0.005992162962692005,0.3467592592593827
rs67342452,0.7260831792941437,0.0006110049146721419,-0.3200906986897139
rs13157685,1.3179965364608803,0.02684120524846989,0.2761128082019615
rs904862521,1.3131726528024164,0.0006110366190532623,0.2724460815749851
rs6706167,1.3016692728361432,0.0006110366190532623,0.26364749680039046
rs1567346,1.2730550455697012,0.007938852826963716,0.24141955946500043
rs1282802888,1.225655997273546,0.0006366874673708889,0.2034762086418661
rs139922622,0.8227437484019137,0.0006386730413114883,-0.1951104896051631
rs201485,0.843328355346059,0.0006393510035642702,-0.17039888869781078
rs6741500,0.8498272760903562,0.0006120919308940653,-0.16272215474620777
rs2234922,0.8544750549541722,0.029266170322386653,-0.1572679694164737
rs36057885,1.1544813272991412,0.0006110366190532623,0.1436511758393813
rs17030089,0.8728236333872822,0.000912330356084512,-0.13602176716341408
rs4757592,1.1409189330900456,0.0011444598996357414,0.13183401935500222
rs7822129,0.8784820744665459,0.000638132354062737,-0.12955977626829102
rs1236470887,1.137136260576834,0.0006110366190532623,0.1285130497838809
rs140183510,0.8845647906425659,0.0006288986022808807,-0.12265951691458968
rs4790184,1.1274903764522952,0.0006880769872039671,0.11999425706097144
rs3977743,0.8870440942528869,0.0006099947604003564,-0.11986058623634147
rs112504692,0.8948445773642008,0.0006106239726573204,-0.1111052323636428
rs199740902,0.8965060229021437,0.0006276487694882871,-0.10925026771953497
rs1176582576,0.8978492470830829,0.0006107901157199613,-0.10775310107220289
rs12323848,0.8987269490420292,0.0008984649149097468,-0.106776018073255
rs1145308,0.9039509003125105,0.000611022264123573,-0.1009802338786038
rs763199613,0.904927994119225,0.0009356074063382458,-0.099899902956778
rs7587804,0.9098775859661716,0.000609802111960267,-0.09444520943628625
rs57629940,0.9103182347380621,0.002255930780555193,-0.09396103210164282
rs1391858434,1.0966970193970207,0.0006110366190532623,0.09230295298788353
rs200618512,0.9122645041288906,0.0006295722500639922,-0.09182530450023156
rs757235993,0.9142535078103549,0.0006275155865402837,-0.08964738514255577
rs7658218,1.0927682721169016,0.0008891213095205686,0.08871417584491745
rs3118510,1.089061896240552,0.0006110366190532623,0.08531668002208063
rs12588355,0.9190435233252254,0.000609577784530968,-0.08442179830801926
rs5780149,0.9248867227496165,0.0007121656415773892,-0.07808401086108813
rs11254412,0.9307638693754039,0.0006234519117718218,-0.07174966505061711
rs11168699,0.9342433363727701,0.0007044954260961855,-0.06801834323735664
rs371241451,0.9364860421775231,0.0007220326750059236,-0.06562066145089647
rs7685187,0.9371943168625192,0.001232835406449917,-0.06486463632066032
