feature,odds_ratio,p_value,coefficient
rs62442804,1.3711308706344882,0.0014556958195193204,0.31563585235893016
rs71162376,1.3630402985303176,0.0046011117594824125,0.3097177183303861
rs2295312,1.3337844591517103,0.0014758279575948219,0.28802035959001693
rs1793958,0.756766274575245,0.0014510436587080733,-0.2787008254308237
rs2550347,1.2571901563496068,0.0014556958195195424,0.2288791960900742
rs56218610,1.1964648363241395,0.0014546493560292362,0.1793712391539388
rs1872548,0.8430334991600135,0.0015195683698039364,-0.170748583738958
rs7894175,1.1838338170863827,0.0014556958195195424,0.16875816942026647
rs13114896,0.8581308756891598,0.0018378373419112304,-0.1529986553583207
rs1827293,0.8673218448359309,0.0017227752921318285,-0.14234515443501
rs148302505,1.146829060815526,0.0016461193892505221,0.13700079549387256
rs10882172,1.1255546655744646,0.0014548713254656231,0.11827595022022798
rs1633133,1.1254327100207797,0.001488660641909778,0.11816759283437459
rs72854181,0.8900904082701893,0.001536868416267323,-0.11643223908903129
rs58752695,0.891468546371811,0.00273363195255083,-0.11488512399309857
rs62164214,1.1208622128765502,0.0014665494968317816,0.11409822206311879
rs116783069,0.9062374678303978,0.004919032389402611,-0.09845390150980884
rs11949860,0.9067727801822115,0.0016681738154669112,-0.09786337824282061
rs1471181202,0.9109208341255228,0.0015496164964259318,-0.09329928547018376
rs6591367,0.9122576196367873,0.0017104490374555414,-0.09183285112519564
rs760602,0.9273629219497882,0.0022116843962887156,-0.07541028846906568
rs112389515,1.0770677015977956,0.007733894908715788,0.07424225747785432
rs9307678,0.9288381086499048,0.015582266277951007,-0.07382081945533786
rs4238318,1.0747845638270555,0.0014556958195193204,0.07212023575343808
rs1734448,0.9446973894811086,0.001794835458906574,-0.05689062554196765
rs12634127,0.945286595014244,0.01770114230581532,-0.05626712231965788
rs3963514,0.9457370408409651,0.006388745969729603,-0.055790718083666466
rs3822017,0.9461741945592199,0.0029596513753069598,-0.05532858886972124
rs281974,0.9467083933579787,0.0028959973758868607,-0.054764159975556434
rs6506649,0.9468690018471482,0.001590629599780069,-0.05459452498734712
rs35506888,0.9481886904118167,0.002474013412694598,-0.053201756014257195
rs1792624,0.9491945987097534,0.004338622500406952,-0.05214144479728188
rs10713510,0.9509051837072577,0.001770491259605489,-0.05034092308209689
rs10518467,0.9513874248065697,0.0018420214216774422,-0.04983391263850484
rs2276844,0.9521657382121741,0.038030034987019734,-0.04901616458281888
rs4077787,1.0464659931190996,0.004218991590592358,0.045418766550880466
rs1368836649,0.9572221048963817,0.0040546331324771145,-0.04371982992540708
rs13382106,0.9587992548988445,0.002073636340821805,-0.04207355354064473
rs13086334,0.9614089407412678,0.002191305657952336,-0.03935542385544198
rs75810707,0.9622590051228287,0.0024685474920331796,-0.038471628459547165
rs7138535,1.0389765484012166,0.0014556958195193204,0.038236140544949594
rs113540660,0.9630509193268751,0.005058740329883182,-0.03764899285304128
rs1677655,0.9630526240215719,0.003600828157414915,-0.03764722275641008
rs12621734,0.9633883084237675,0.011011026228496812,-0.03729872060413581
rs11598911,0.9639720890438566,0.0031498318280884785,-0.036692938064753294
rs62219803,1.0371574843039952,0.0014556958195193204,0.03648378300535191
rs393427,0.9667215737644161,0.012281681572872127,-0.033844752842817814
rs537316649,0.9671628243865177,0.003792119551014883,-0.03338841674518897
rs550999501,0.9675512857311462,0.023095064855888303,-0.03298684697545681
rs12541196,0.9681382635209919,0.024254895401942145,-0.0323803676894947
rs7630741,0.9696136241800837,0.013834185249575803,-0.030857612424960813
rs56377187,0.9700077743868617,0.012499398574524756,-0.03045119268501098
rs629993,0.9703901781247486,0.017603758332682018,-0.030057042874305762
rs1046457,0.9704373216128098,0.014872016981165803,-0.03000846206217603
rs570110,0.9705876469757772,0.017016888075987113,-0.02985356929603388
rs35937558,0.9709353468852624,0.016911008300267927,-0.029495396959881452
rs3750599,0.9709667125707532,0.025392595377029092,-0.029463092873956286
rs4940906,1.0292557582244517,0.001578661586413066,0.028835976235129165
rs202149774,0.974126628312768,0.04372223839275313,-0.026213975255309677
rs7940775,0.974959572796621,0.023173966700235304,-0.02535927264227431
rs4833601,0.9751912288142299,0.012273578839317345,-0.025121695098520077
rs10134181,0.9758313752848777,0.0016654563473412765,-0.024465478720222398
rs12111003,0.9760787945146648,0.006472070256549722,-0.024211963743006312
rs2967149,0.9761709497304127,0.001871952690960077,-0.024117554494304458
rs7254909,1.0243909631076293,0.0014556958195193204,0.024098253660071248
rs28842777,1.0241601821872583,0.033746241466432236,0.02387294230098965
rs3902130,0.9767009700733986,0.025028312083213322,-0.023574743313883446
rs567797761,1.0236363089517708,0.0014556958195193204,0.0233612964912788
rs443029,0.9769109555154004,0.01510418995249152,-0.023359771814109125
rs1014413047,0.9773917765535489,0.006306250630383481,-0.022867707775145074
rs530050680,0.9778043342051314,0.047710281968378565,-0.022445696238363524
rs6843285,0.9780522823428758,0.02191655578925622,-0.022192151947872205
rs27019,0.9783202024941129,0.010278018277657841,-0.02191825711957282
rs34361598,0.978731862863096,0.002462132038371534,-0.02149756276775509
rs1884444,0.979214944224741,0.012484227969756345,-0.021004105673110056
rs35714174,1.0210317599839926,0.0014556958195195424,0.020813645441126002
rs59385009,1.01884474568299,0.0014556958195195424,0.018669383145940608
rs78872760,1.0184885991507873,0.0014556958195195424,0.018319762857504633
rs34132065,1.0181112988125314,0.0014550932756931534,0.017949243009251922
rs2839181,1.0179537750361647,0.0014556958195193204,0.017794509470816334
rs7745666,1.0171559815683493,0.0014556958195193204,0.017010479512634943
rs11405164,0.9834405026934727,0.01097192432031302,-0.016698138464928756
rs11164633,0.984906164446364,0.017371359322900792,-0.015208906869458715
rs7684413,0.9852948183329288,0.01111063789703981,-0.014814374641525494
rs116560015,1.014870492730892,0.002091305443493674,0.014761010984445157
rs1186248147,1.014255274598501,0.013228382869598043,0.014154623582394107
rs13174,0.9859766378268017,0.0077033923668381465,-0.014122618547831327
rs1426164814,0.9861738318545177,0.029910061504897056,-0.013922639863238257
rs1554427962,1.013672524627598,0.001455758167745902,0.01357989899193694
rs28418886,1.0117522899943705,0.0014547857753262061,0.011683768170703721
rs140334273,1.0111224531111662,0.0014556958195195424,0.011061053486362672
