feature,odds_ratio,p_value,coefficient
rs61909495,5.783782433635028,0.012177540296040679,1.7550578689406653
rs7611183,1.366013274565357,0.001743775707657047,0.3118964789383915
rs752458321,1.310736156474172,0.0044269001800163466,0.2705889308844415
rs56839340,0.8213566920808089,0.0017224963557467277,-0.19679780336779404
rs443386,0.8349803078865532,0.0018150176887226088,-0.18034713777877093
rs12550366,0.8557204972241731,0.001661788937258768,-0.15581147809466606
rs71582851,0.8572801008789468,0.0017934479758940913,-0.1539905749526232
rs3820290,0.868139877303131,0.001912637471748857,-0.14140242833814604
rs1337752,0.8861379084805933,0.0021652912644389843,-0.12088268757708034
rs1011825016,1.10967879783214,0.0019290340943174389,0.1040706021258867
rs113063453,0.9029157472307242,0.001933262543017955,-0.10212603309565647
rs6750782,0.9106579225886534,0.0017451155599963464,-0.09358794884828477
rs11322571,0.9114666901564029,0.002030059522484695,-0.09270022951755995
rs1542289,0.9133044246501298,0.001818185210853196,-0.09068602061198457
rs2617266,0.9139585713264243,0.0037185124233058975,-0.08997003533161747
rs1832667,0.9153502994476245,0.0035461634663787045,-0.0884484460451391
rs114422910,1.090566871189374,0.0016508093227889375,0.08669762636530923
rs6806798,0.9250088618283353,0.003875440877839864,-0.07795196116064614
rs66493355,0.925299002707444,0.0016731682025823424,-0.0776383475322896
rs780062311,1.0794794308075393,0.001652250734240468,0.07647891642114583
rs141483210,1.0780519592284683,0.0025422360577467273,0.07515567098059024
rs4779436,1.069845977666577,0.00172286116656295,0.06751469200657698
rs2218724,0.9349449304648125,0.0019117182303738378,-0.06726764932659565
rs781514263,0.9361594327503893,0.0027148760942896644,-0.06596948287472541
rs1336619818,0.9371696318477019,0.0035192439395208552,-0.06489097593825248
rs10191771,0.9387058190794951,0.002221628024950073,-0.06325314057510364
rs1053588,0.9390924413518831,0.002249805830091045,-0.0628413580252974
rs6848576,0.9394259154474527,0.0020193102376109273,-0.062486318535940694
rs33917550,0.9400866851849575,0.00435820367167139,-0.06178318968806211
rs936581339,0.9413211018868385,0.005333175312279392,-0.06047096286780985
rs70976536,0.9427981408974981,0.005930498535588136,-0.05890307981699473
rs4148622,0.9432715729819209,0.0019052928065819152,-0.05840104949342582
rs55933961,0.946666805950713,0.002331654132339045,-0.05480808936397097
rs659659,0.9498726885576845,0.037784778487773396,-0.05142731541250955
rs7772078,0.9503295068796931,0.0046802784654838,-0.05094650517883439
rs35768128,0.9528827544926166,0.004200148442689677,-0.048263410711150256
rs4235,0.9536032944418076,0.00397516626925265,-0.04750752793519091
rs56019197,0.9542600854623339,0.003849863834527012,-0.04681901841884912
rs391210,0.954887637562179,0.03163536572270775,-0.04616160242648888
rs40453,0.9566855281470334,0.002766308250378824,-0.044280543257798434
rs1466227946,0.9576715224574686,0.014670462925191252,-0.043250438244408516
rs1972551,0.9579951922026763,0.0018026331471256984,-0.04291251960145183
rs11124670,0.9616232403846378,0.03171052748676573,-0.03913254704000404
rs7608717,1.0394439979576986,0.001652250734240912,0.038685952846105445
rs879309592,0.9626538447043833,0.008094628935268577,-0.03806138693912958
rs796193438,0.9638732333606213,0.007802798274660683,-0.03679549368181766
rs1408459,0.964378138909797,0.007324689558406039,-0.03627180100566983
rs2286995,0.9648468992822887,0.0032491683836999297,-0.03578584382344703
rs34388614,0.9648860017477807,0.012115671469128175,-0.035745317525246324
rs2385702,0.9653249268917928,0.01913556727711363,-0.035290522512882644
rs2279790,0.9654241014541654,0.018055075751987282,-0.035187790815490824
rs60101342,1.0348555606438954,0.001652250734240912,0.034261862045202304
rs2245424,0.9668475301322847,0.015358975135538078,-0.03371446903988271
rs796866550,0.9686075183787468,0.024346529360195213,-0.0318957869341649
rs742697,0.9703663833303426,0.008148102360211462,-0.030081564027426982
rs4729420,0.9704371565781384,0.015508039870279822,-0.030008632124354964
rs62578839,1.0293466898257089,0.0016500395261929146,0.028924319277179297
rs60940665,0.9719867145762301,0.00647501318066257,-0.028413142746558224
rs117896117,1.0277450133842077,0.0016516165086819523,0.027367094810552932
rs395398,0.9739552189577719,0.018113717217556946,-0.02638995282594266
rs6744331,0.9759543601267698,0.0022799809676805616,-0.024339455827623566
rs35100522,0.9773173723669227,0.018343885171602015,-0.02294383591595131
rs10549802,0.9817128215317188,0.013935372485072373,-0.018456455829356108
rs11452517,0.9817418062835025,0.04369139554841994,-0.01842693159042013
rs111204706,0.9828305829954798,0.02089837536293082,-0.017318520590256115
rs4961358,1.0166429826857666,0.001652250734240468,0.01650600596094308
rs1208912693,0.983630245776288,0.04084542338509878,-0.01650521903531357
rs11896761,0.9851786275564449,0.03960957698942491,-0.01493230647852728
rs56757487,0.9859322334776497,0.002821731275910233,-0.014167655465921886
rs2276290,0.9870336302829996,0.013133245306297558,-0.01305116689407957
rs55999272,0.9878373512340936,0.004859845955044184,-0.012237219043319956
rs9373475,0.9879663123157406,0.020123655795721618,-0.012106678661996325
rs367608478,1.0100245080244636,0.00165225073424069,0.009974595929524805
rs62046932,1.0068980286878166,0.001652250734240246,0.006874346134175259
rs16884305,1.0051114911866603,0.00165225073424069,0.005098471862179867
rs1353506015,1.0029574563801127,0.028287871675347853,0.002953091709423798
rs10213606,1.0025176876078492,0.00165225073424069,0.0025145235420439803
rs1751955,0.9977556571667452,0.00165225073424069,-0.0022468651452933687
