feature,odds_ratio,p_value,coefficient
rs3833527,0.7149086525936598,1.765254609153999e-13,-0.3356005030602218
rs59891149,1.3127647595029137,2.176241218787567e-06,0.27213541666662
rs3766935,1.2840254166867797,3.5547120802448262e-12,0.249999999999251
rs372271712,0.7881135950529815,5.417888360170764e-14,-0.2381130433551525
rs11235971,0.8152326615732138,2.9398705692074145e-13,-0.20428173215835377
rs3214892,0.8577278048105056,7.482903185973555e-14,-0.1534684736372374
rs6820230,0.8994705885661216,0.026578046677787626,-0.10594892366239929
rs747204357,0.9002279794965653,4.366063066640891e-12,-0.10510723718378792
rs73822370,0.9051034138971695,2.9198865547641617e-12,-0.09970607231083803
rs9613940,1.0854897308536609,5.417888360170764e-14,0.08203125000003818
rs1891629,1.064494458918222,6.217248937900877e-14,0.06250000000034048
rs3754186,0.9517360445816555,1.0732965934234784e-05,-0.04946754673046697
rs17665998,0.9671821855811801,0.00029548573596471783,-0.033368398398344615
rs2292561,1.026717409914268,5.417888360170764e-14,0.026366732337156588
rs4743147,0.977138021496056,0.025274112536659787,-0.023127366194445564
rs4447177,0.9794164623718818,2.5762002380247395e-06,-0.02079833122553074
rs35764548,0.9928062815454355,0.029746868479635147,-0.007219718011196096
rs527606,1.0001137858721987,5.417888360170764e-14,0.0001137793990773438
rs6946935,1.000000002157462,5.417888360170764e-14,2.157461874263217e-09
