feature,odds_ratio,p_value,coefficient
rs9384453,0.6095004633082043,0.0028675216594726827,-0.4951155699163839
rs2282644,1.5657917972691813,0.0009510576847167052,0.4483916367943306
rs2268576,1.5525477685878528,0.011081743165416436,0.4398973031687989
rs12025611,1.5194493364346806,0.0009525969887407282,0.4183479905580229
rs1439098208,0.7059303575067414,0.008148321655961466,-0.3482386901126671
rs12099876,1.3925500719495556,0.0009525969887405061,0.33113665048488605
rs12687723,1.316748010769821,0.0009525969887407282,0.2751650686681044
rs7141776,1.3077810686240052,0.0009522615086914321,0.2683318602977996
rs592188,1.299067091686555,0.0009525969887405061,0.26164638507415516
rs4298438,1.291117608555041,0.007326271361832948,0.25550820651854655
rs7839640,1.2654092937931525,0.004290969612718465,0.23539562225334584
rs62474460,0.8189070217613093,0.0009524506161335822,-0.19978472811666134
rs2074147082,1.2173721661322339,0.0009525969887405061,0.19669457344538954
rs2093632089,0.8337971502793112,0.0009525969887405061,-0.181765131292167
rs1964160,0.8870513803738717,0.0028374520402532077,-0.1198523723368202
rs6062223,1.1020115459250726,0.006379281803430947,0.0971371879218192
rs35989926,0.9077888186211508,0.000952335272186966,-0.0967435060425107
rs2304406,1.098346463368236,0.04630534969779809,0.09380583372316366
rs2361629,1.0822458595175308,0.0019413118738211832,0.07903838152300723
rs6535971,1.0751113921379385,0.0009525969887405061,0.07242427680481447
rs7765630,0.9304329092412034,0.000952596880846146,-0.07210530733572235
rs1194868847,0.9352276329079604,0.0009525969887402841,-0.06696532166888329
rs71427260,0.9362932988614172,0.0009525969887402841,-0.06582649810507435
rs6070696,1.0643491947931596,0.0010290296657342601,0.062363527671774235
rs12564255,1.0604504546051614,0.0009522420568828238,0.05869377502992889
rs4995787,0.9574545184997174,0.0009525969887405061,-0.04347705931690082
rs1601074255,0.9595382185545377,0.0009525967865795515,-0.04130313258763713
rs2042913,0.9602587688648971,0.0009525932982270557,-0.040552479941637666
rs2053806886,1.041246359236091,0.005437577225256618,0.04041841796083712
rs141333878,0.9619591191963395,0.03607436306753398,-0.03878332485729646
rs35777565,0.9649357140399032,0.0009525969887405061,-0.03569379743743015
rs58434899,0.965369767269603,0.0011168737401459072,-0.03524407251956798
rs41279606,1.034486689281813,0.0063623178610909825,0.03390535130754868
rs1284463089,1.033972956722973,0.0009525969887402841,0.03340862170453652
rs200611837,1.0296178089257157,0.0009525622573971493,0.02918767408658795
rs1364907656,0.9726931186241456,0.0009511867938083451,-0.027686643641743537
rs13252367,0.9733945168199186,0.02595765566583008,-0.02696581461701865
rs529701898,0.9779458721511027,0.000952590117745844,-0.02230095592770574
rs1777783118,0.980620240798914,0.005389610949965151,-0.01957000873908198
rs185588149,0.980983769902727,0.0009525969887405061,-0.019199363995299385
rs2746089,0.9818659202139285,0.0009525969887405061,-0.018300517410116703
rs10789843,0.9826242424283539,0.0009519946211729025,-0.01752848783571493
rs5917557,0.9854991560335814,0.0021052465111177643,-0.014607008773715235
rs9891574,0.9860126452496625,0.0009641396813411252,-0.014086099664920733
rs747200661,0.9869899019305822,0.0009525409806758756,-0.01309547067436483
rs80052994,0.9870568905844115,0.000951590867395602,-0.013027601306618435
rs192885180,0.9871634090170612,0.035554261161622636,-0.012919691938272212
rs62639679,0.9873242453282962,0.000958314443026298,-0.012756777461459179
rs113891931,1.0127420563123495,0.0009525969887402841,0.012661559389179743
rs3751129,0.9876251168501599,0.0009525969887407282,-0.01245208962494733
rs1570825433,0.9879439400165875,0.0009523298720086615,-0.012129323717992803
rs60674300,0.98798950545571,0.0033864651622372843,-0.012083203299073872
rs1175180,0.9883268695824121,0.0009608870230950473,-0.011741796291329456
rs10854252,0.9887090923034176,0.0011439157440873426,-0.011355133900623118
rs7582866,0.9891070188185171,0.0010121572113659383,-0.010952744094785099
rs6497842,0.9892831648474988,0.0009525969887405061,-0.010774674034691432
rs2960972,0.991174888782366,0.0009525969887405061,-0.008864283146345934
rs13269088,0.9912299399466056,0.0009525969887405061,-0.008808743366119509
rs9517310,0.9913510737420718,0.0009525969887405061,-0.008686545287170288
rs117280412,0.9914605225833196,0.0009520555213375914,-0.008576147666375902
rs7785206,0.9917195934121178,0.0009523103293036517,-0.008314879586706863
rs536757596,0.9917664262283062,0.0010134691209926494,-0.008267656852860097
rs11672216,0.9923416541279335,0.0009525969887405061,-0.007687821589409779
rs75681536,0.9924733587740844,0.0009520019521178646,-0.0075551093260622796
rs1198552413,0.9927105009579298,0.0009525867683695122,-0.0073161972637756445
rs12796816,0.9927580594845636,0.0009556720329415569,-0.007268290661182659
rs1217486213,0.9934969546441014,0.009244517919543727,-0.006524282275183586
rs281862200,0.9935099640601869,0.0009525969887405061,-0.006511187790244197
rs11892682,0.9937669628317987,0.002817159548730963,-0.006252543643002547
rs3835734,0.9941517278841411,0.0043086094029261,-0.005865440227813521
rs34883264,0.9945184947195401,0.0009525969887405061,-0.005496583857975317
rs11247971,0.9945728416700191,0.0010179023528364972,-0.005441938855507887
rs4888360,1.0052605587902221,0.0028884195628622322,0.005246770386163674
rs6898911,0.9948804621814703,0.0009693467231737252,-0.005132687551838375
rs2283574,0.9949970817555954,0.0011661167014282992,-0.005015474736794635
rs3820975,0.9956812035012187,0.0009520886664811101,-0.0043281494390581664
rs111652499,0.9956988086065106,0.0010759599402005993,-0.004310468127419718
rs576601596,0.995747466739252,0.0009525969883728003,-0.004261600996678157
rs13171278,0.9961009795355381,0.0009767405384586425,-0.0039066414608168445
rs9867478,0.9964351135331927,0.0009525969887405061,-0.0035712558164121945
rs1342619631,0.9965563513659254,0.0024804697486229266,-0.0034495916397034756
rs6802907,0.996582967287913,0.0009525969887402841,-0.0034228841017606318
rs7734385,0.9966936218651834,0.0009525969887402841,-0.003311856281551185
rs1254142340,0.996806586288304,0.012715648380820621,-0.003198523538690688
rs9820636,0.9968292560500557,0.015699511761465557,-0.003175781409690738
rs7323729,0.9968817604880001,0.000951847632457703,-0.003123111351170679
rs12900924,0.9969204467662447,0.019739002353919233,-0.003084304815488566
rs4919839,0.9969470668029221,0.0009552290330674396,-0.0030576029042554457
rs537104642,0.9969699122621085,0.0009525969887407282,-0.00303468774838163
rs377742137,0.9970030410176698,0.0009728694488824186,-0.0030014588567761446
rs555035,0.997023172606288,0.0009525969887402841,-0.0029812669571096435
rs2998549,0.9971053870932205,0.0026501029840690915,-0.002898810400756642
rs59467041,0.9971148037558534,0.0009525277749495853,-0.0028893664459955603
rs4705738,0.9971662106541654,0.0009524939370211261,-0.0028378121284726586
rs559988693,0.9971669569958681,0.0009525969887402841,-0.0028370636660644357
