feature,odds_ratio,p_value,coefficient
rs71530937,2.070324877533333,0.008222102056942626,0.7277055406308716
rs78603780,1.44821694883561,0.0015277213547510993,0.3703331092845786
rs2805103,0.8231942191227093,0.001539247655507614,-0.19456311693264305
rs4252126,0.8494018358952037,0.0016014500108780805,-0.16322289970289605
rs11770024,0.8683826374041483,0.0020573341703040704,-0.1411228349547689
rs1025689,0.8761801274078732,0.0035283259146257073,-0.1321835842888143
rs200223505,0.8802393390714133,0.0017124539614659096,-0.12756143227119646
rs1485782,0.8884676948424217,0.0017197138007696289,-0.1182569912578728
rs4973229,0.8898509758798826,0.0015153837964521077,-0.11670127310766015
rs199636029,0.8946261676413633,0.0017549877363609578,-0.11134933775014501
rs2804649,0.905934159819744,0.0015723472278725836,-0.09878864686047892
rs9967668,1.102426824389148,0.00152246908574738,0.09751395369996936
rs190909,0.9104258662886784,0.003140594865053359,-0.09384280400942388
rs2297786,0.9118351901554962,0.001638531334042348,-0.09229601778708378
rs534963724,0.9128322938863248,0.0038359564464427454,-0.09120310213116346
rs73275682,1.08954609295954,0.0016371061580895407,0.08576118103314888
rs920628,1.08662940643592,0.001518786969590069,0.08308061756673885
rs13377901,1.085906339502546,0.0015187270300376365,0.08241497424057126
rs928205400,1.0828272853490042,0.0015590593619143611,0.0795754773221298
rs3812584,0.9254097936010666,0.001698812266534011,-0.0775186194648855
rs1598858,0.9268100013641638,0.0022504788369617224,-0.07600669519581878
rs2058661,0.9272832340722323,0.0016861568612882571,-0.07549622171012751
rs879704089,0.9278186411874985,0.0040430680401151164,-0.07491899504967012
rs11203929,0.9279583592285608,0.0015152868877919001,-0.07476841872364065
rs566843,0.9281869466634108,0.0023918366732060825,-0.07452211533857699
rs10832795,0.9306442447197011,0.009322899957474151,-0.07187819640810039
rs4715039,0.9365469748322829,0.0015543448942074711,-0.0655555983642045
rs556280520,0.9375907504409599,0.0015828129534387614,-0.06444172535207723
rs404280,0.9378661019557276,0.00209253421986233,-0.06414808861349339
rs648389,1.0648882241081572,0.008389078089786173,0.06286983976428943
rs4386368,0.9416492071085557,0.002575302720879691,-0.060122465365251836
rs6884199,1.0593084270413355,0.0015206337885111942,0.05761626788116097
rs4578832,0.9448064227023244,0.005237010125530128,-0.056775216172974916
rs3216021,0.9451492343567743,0.005701543213181726,-0.0564124440021791
rs4661175,0.9453835344626729,0.003895124812372419,-0.05616457725163932
rs4148902,0.9453972482944114,0.01204219489709879,-0.05615007125299172
