feature,odds_ratio,p_value,coefficient
"rs2113403413,rs2113403421,rs2113403443,rs2113403449,rs2113403455,rs6919310",1.5168967963877507,0.0054787558186872864,0.4166666666663616
rs370123101,1.284025416686994,8.211337760855031e-07,0.24999999999941788
rs556681459,0.8970533841550807,7.070119891761095e-07,-0.10863990458600692
rs1008432232,0.9325230902574851,1.5195706448700719e-06,-0.06986136610050617
rs7373358,0.9336770480870042,6.37556560834085e-06,-0.06862467347265598
rs8072347,0.9402964260857455,2.397778344764845e-07,-0.06156010652974118
rs878915334,0.9486681829676155,3.340544396657208e-07,-0.052696190652166915
rs1056692,0.9490278503594727,0.000123480125791664,-0.052317133743318096
rs199549830,0.9642182717842708,2.3949341443341154e-07,-0.03643758698868403
rs2182169,0.9671864557686467,8.067219403828929e-06,-0.033363983327323224
rs1644568,1.0267174099144636,2.3989408393099154e-07,0.026366732337347133
rs854805,0.9789954518547719,0.0002604947775024513,-0.021228282167451856
rs2792703,0.9824538350850434,8.018619510608005e-07,-0.017701923533448922
rs6436153,0.9840962866380888,0.01206779068728503,-0.016031534442624715
rs11130313,0.9858856207020946,2.3989408393099154e-07,-0.014214934453141611
rs367557805,0.9880884478665369,1.8792999310068836e-06,-0.011983063109013776
rs11072460,0.990267695904726,0.0011202929065590173,-0.009779972501202992
rs1350003582,0.9914513849203731,2.3989408393099154e-07,-0.00858536407474171
rs7079388,0.9920033905729708,3.4121136061049384e-06,-0.008028753786804064
rs6729866,0.9923484861273401,2.3989408393099154e-07,-0.007680936888097413
rs3213751,0.9941855727744922,2.3989408393099154e-07,-0.005831396818435066
rs17592564,0.9952170859208216,2.3989408393099154e-07,-0.004794388815796278
rs421829,0.9952581656137129,0.008522792516026056,-0.0047531125498738586
rs2141166,0.9960143509913026,2.3989408393099154e-07,-0.003993612875536166
rs7726335,0.9966766437611861,2.518710149335135e-07,-0.00332889085289042
rs5637,0.9976587765325862,5.697183063002598e-05,-0.0023439684162721115
rs7331680,0.9980611005105833,0.005223367206941498,-0.0019407815882255364
rs201567817,0.9982113002208514,2.3989408393099154e-07,-0.0017903014127780286
rs9962984,0.9987273014910618,2.3989408393099154e-07,-0.0012735090774981044
rs11060868,0.9991311959788151,2.3989408393099154e-07,-0.00086918165013809
rs4950401,1.0001137858724782,2.3989408393099154e-07,0.00011377939935676578
rs1429058731,1.000000002157462,2.3989408393099154e-07,2.157461874263217e-09
