feature,odds_ratio,p_value,coefficient
rs12416178,0.6641698898887961,0.0,-0.4092173039655882
rs62476683,1.3138330126896698,0.0,0.2729488287976782
rs6689229,0.8129180226183689,6.108763500867198e-05,-0.20712500770607228
rs7568458,1.2149067747899334,0.0,0.19466734528076854
rs36079378,1.1902495166044857,0.0,0.17416296296301206
rs113806732,1.1354751199213273,0.0,0.1270511712017396
rs12093623,0.8886097297651927,0.0,-0.11809713899583109
rs55700285,0.8924090813978125,0.0,-0.11383064009968412
rs10638051,1.1042378631108685,0.0,0.09915538036402047
rs6427339,1.088176874509229,0.0,0.08450370370367444
rs9299812,0.9258359317003783,0.0,-0.0770582396233397
rs10849441,1.0689111019692843,0.0,0.06664046859360936
rs1161881669,0.939910004595287,2.4590699676529937e-07,-0.06197114809368184
rs17164102,1.0408107741925654,0.0,0.04000000000017025
rs1038140,0.9654323502183031,0.0,-0.03517924666490871
rs2290160,1.0352745597582351,0.014658345590154331,0.034666666666836245
rs542773,0.9725613217837507,4.883871085326064e-12,-0.027822149658703534
rs3740129,0.9790956632779906,0.0,-0.0211259259261802
rs13029879,0.9841163303261222,0.0,-0.0160111670413984
rs111533158,0.990614377063075,0.0,-0.009429945443439579
rs4998423,0.998840483374338,0.0016250586086172802,-0.0011601893851654786
