feature,odds_ratio,p_value,coefficient
rs1159748710,1.6696109462335862,5.35581266958296e-06,0.5125906329605997
rs2133946,0.7941421589920054,8.019737607334321e-08,-0.230492792209383
rs1198316536,0.8056889040568653,2.7720689743659932e-08,-0.21605758609862802
rs17081271,0.8274896265829614,1.2226177625862533e-08,-0.1893587076608996
rs6668848,0.8327398069801085,9.188147132022095e-09,-0.18303404217526395
rs10870077,0.8481005934560054,8.467208711948615e-09,-0.16475602586704988
rs11569424,1.1649328272477282,7.938753876501892e-09,0.15266342634049337
rs863360,0.8759495878584271,1.7378710395199448e-06,-0.13244673780851984
rs1063178,0.9294030499864036,7.938753876501892e-09,-0.07321278066416312
rs13297890,0.9449919295163023,7.938753876501892e-09,-0.05657889171925111
rs327161,0.9585106826816869,3.191506618982487e-07,-0.0423745713507341
rs3217273,0.9605203217328312,0.0037265181217693844,-0.040280139545148586
rs791541,0.9727420748615578,0.0034352027909767546,-0.027636314298893797
rs5771247,1.0277227337143742,7.938753876501892e-09,0.027345416367905637
rs1521867,0.986263209664398,0.0014153045423330735,-0.013832013082195255
