feature,odds_ratio,p_value,coefficient
rs200234488,1.9316976103352148,0.0015572408557582573,0.6583992071507175
rs10961581,0.7319887601382942,6.409806019291864e-11,-0.31199012014104505
rs4235803,0.7369041466657598,6.409806019291864e-11,-0.3052974540493343
rs1477123724,0.7901317655801327,0.0001286095605994575,-0.23555555555570235
rs6606278,0.8193366100495298,7.815259550625342e-11,-0.19926027828548176
rs7778198,0.8465690853586855,1.7366439397648037e-09,-0.16656346779322462
rs1864403,0.9190227107754427,5.066680512921806e-07,-0.08444444444491847
rs62479365,0.9416693773317018,6.409806019291864e-11,-0.06010104549151045
rs5028578,1.0311541520520957,6.409806019291864e-11,0.030678710882607867
rs73709138,0.9794024150559583,6.409806019291864e-11,-0.020812673864440093
rs756367832,1.0040747934238585,6.409806019291864e-11,0.004066513936979992
rs191202426,1.0000027485921583,6.409806019291864e-11,2.7485883809674637e-06
