feature,odds_ratio,p_value,coefficient
rs1963219215,0.30289712051275763,0.004527221092931244,-1.1943620673897815
rs796708054,2.1282981153338825,0.046725551134695564,0.7553226534596972
rs1253118133,0.4731556389640672,0.034071027368159035,-0.7483308981784499
rs12614103,0.5372591939221262,0.0005980485766274857,-0.6212746306750415
rs3785558,0.6337594976656377,0.0009178427106659726,-0.4560857377343849
rs12121147,0.7442296700101622,1.1319833959078096e-12,-0.29540559553571144
rs2292567,1.3288242835771837,4.9043522469816025e-05,0.2842945539672322
rs9739808,1.3150091992995117,1.6850965067760626e-12,0.27384366127028625
rs200079016,0.770519529964372,0.00019921750688411954,-0.26069027741228207
rs2076161,0.7782995491265293,2.7755575615628914e-13,-0.25064380432246236
rs34083967,1.196466789784582,7.038223268640564e-06,0.17937287184617381
rs10831582,1.1617323162149253,5.202505093393484e-13,0.14991226718853326
rs1130674,1.1396302789412716,0.0004642873792388702,0.13070389308618088
rs900411,0.8963045621135615,3.842262064068791e-09,-0.10947501069139602
rs76921353,1.0920683993069367,0.0007640323180793107,0.08807351208907943
rs7598262,0.9182282506350334,2.3936408410918375e-13,-0.0853092802312248
rs5772215,0.92609243316077,1.0759793056536182e-10,-0.07678122948957986
rs41281075,1.0795796362923047,2.3936408410918375e-13,0.07657173971288826
rs264462,1.0771765133102353,0.0005059549721651013,0.07434327825514526
rs2271730,0.9356759408372157,2.3936408410918375e-13,-0.06648607950576282
rs74084498,1.0669427621930891,2.3936408410918375e-13,0.0647973272004139
rs575644748,0.9396151721203556,3.179478902382016e-10,-0.06228487890293313
rs112752833,1.0555847464746888,5.242370968439047e-07,0.05409487544286388
rs1185294988,0.9498052002494709,1.4206413823103503e-12,-0.05149836778263992
rs4753602,1.0410841579683752,2.3936408410918375e-13,0.04026262975459056
rs4697262,1.0377981645290562,0.0003011425543273383,0.037101319332724966
rs78393308,1.0377564072535734,2.424727085781342e-13,0.03706108211029204
rs563368182,1.0305941922944726,1.2634338020234281e-12,0.030135521629732404
rs187489,0.9732443142556998,1.6234791289093664e-11,-0.02712013452692606
rs11412001,1.0273243596122783,2.3936408410918375e-13,0.02695771322632853
rs1040186255,0.9745891076655446,2.3936408410918375e-13,-0.025739324845379868
rs6981073,1.0243908878872932,2.779998453661392e-13,0.024098180230744354
rs4241120,0.9769294138391782,2.3936408410918375e-13,-0.0233408774109963
rs2246697,0.9803876450906014,2.3936408410918375e-13,-0.019807229314355534
rs1424656735,0.9809489224789044,2.4069635173873394e-13,-0.019234887562403994
rs146137774,0.9811173150153911,4.478137194396936e-09,-0.01906323939509723
rs17836183,0.9826350796664924,8.889375800191779e-05,-0.01751745902336757
rs71009332,1.0163825187838536,2.462474668618597e-13,0.01624977316587985
rs34801317,0.9842879484094892,4.4919623576333834e-13,-0.015836794240388183
