feature,odds_ratio,p_value,coefficient
rs3742704,1.9477340410529445,0.0014066683874121022,0.6666666666657778
rs11723509,0.8409576344428137,0.049849677888828214,-0.17321399549469335
rs7743512,0.8944715954601726,6.406630781441436e-11,-0.11152213119359256
rs2458665,0.9541448905288237,2.220119987184077e-06,-0.04693974220137886
rs36064343,0.9718967346179187,6.409806019291864e-11,-0.02850572027059958
rs3764809,0.9724337721052221,0.008092917897420282,-0.027953306471501772
rs75031438,0.9726149839361079,6.409806019291864e-11,-0.027766975068911223
rs67680393,0.9734525843616059,9.14646136607189e-11,-0.02690616171292643
rs9623609,1.0267174099148035,6.409806019291864e-11,0.02636673233767813
rs174546,0.9755705806070772,0.010099903713893132,-0.024732768274345996
rs7938050,0.9812429670435211,6.409806019291864e-11,-0.018935177255386668
rs7766636,0.9900156113994046,6.409806019291864e-11,-0.010034566887524535
rs11240248,0.9915119204683851,6.406721668739124e-07,-0.008524308433554369
rs4396978,0.9918560698545523,6.409806019291864e-11,-0.008177273096390146
rs73046025,0.9919652429973453,2.8489892667238337e-09,-0.008067209612148017
rs5021705,0.9927070778182234,6.409806019291864e-11,-0.00731964554563124
rs6465824,0.9935691143664616,0.0020654906106511994,-0.0064516528608753445
rs1267552575,0.9952680178928288,6.408185093675911e-11,-0.0047432133792951105
rs1724506435,0.9956002307719323,0.034280499520997765,-0.004409476696910736
rs5031010,0.9960390262364958,1.8232193532696783e-10,-0.003968839196802029
rs583834,0.9962119013976426,9.600698014367026e-11,-0.0037952916188510725
rs2404475,0.9967290212592509,6.409806019291864e-11,-0.0032763400861338444
rs599663,0.9972877132362927,0.00013928303160293254,-0.0027159716779892656
rs144395233,0.9973082435937535,1.74561476384838e-10,-0.0026953856967621595
rs7539690,0.9976887680355742,1.23603127732963e-10,-0.0023139069835438385
rs201605136,0.9978406583427961,4.936611119887857e-10,-0.0021616763970062937
rs2290192,0.997897096970725,0.00028436028667888635,-0.0021051172345674866
rs390110,0.9979290950894034,6.409806019291864e-11,-0.002073052199236863
rs71383764,0.9979596664575615,0.001537361466133591,-0.002042417858536648
rs1013019167,0.9986961471498397,6.409806019291864e-11,-0.0013047036058750252
rs62475570,0.9988566705331287,6.409806019291864e-11,-0.0011439835666214406
rs2075783,0.9989060030282457,1.270343830128695e-10,-0.0010945958232423606
rs62637379,0.999182249772984,6.409806019291864e-11,-0.0008180847671255006
rs11132618,0.9991925690482424,6.407629982163598e-11,-0.0008077570997016129
rs2854319,0.9992931516519826,6.409806019291864e-11,-0.0007070982830953748
rs7087365,0.9993769651035087,6.409806019291864e-11,-0.0006232290633851517
rs144134876,0.9997511350493343,6.409806019291864e-11,-0.00024889592268612716
rs78917170,0.9998820301849414,6.409806019291864e-11,-0.00011797677404455677
rs6460559,0.9999482565131029,6.409806019291864e-11,-5.1744825637481646e-05
