feature,odds_ratio,p_value,coefficient
rs4361268,0.6526997783767439,1.5543122344752192e-15,-0.42663801288944664
rs12062229,1.4260608842063378,1.1546319456101628e-14,0.3549160168775354
rs449297,1.2975675713044756,5.9007972952329624e-08,0.2604914127785579
rs10830335,0.8103966324434702,1.1546319456101628e-14,-0.2102314814814328
rs35560427,0.8477173238346226,1.5543122344752192e-15,-0.16520804329651653
rs1868758,1.1327374774544057,4.696243394164412e-13,0.1246372495089965
rs16882132,1.1323027294033694,1.5543122344752192e-15,0.12425337282984635
rs7545133,0.898045769606072,1.5543122344752192e-15,-0.10753424359785482
rs201318129,1.1072742253101366,1.5543122344752192e-15,0.10190134238981355
rs1476413,1.0754133101151313,1.5543122344752192e-15,0.0727050622139382
rs10838543,0.9425321990083234,0.004664061455256663,-0.059185196839470336
rs71505853,0.945576725578099,6.178659361921746e-08,-0.055960246023552956
rs1168774,1.0369170759290198,1.5543122344752192e-15,0.036251960697068854
rs1957,0.9654713137069606,0.001497073383898817,-0.03513888888902299
rs3925991,0.9727155537797246,1.5543122344752192e-15,-0.02766357891925293
rs2294918,1.0074349101157718,1.5543122344752192e-15,0.007407407407538718
rs58174484,1.0072769644272965,0.020656599130987274,0.007250615073315113
