feature,odds_ratio,p_value,coefficient
rs885442,0.712164950970582,0.0013430187208267608,-0.3394457216906483
rs368572760,1.397496206249931,0.0038065810789604804,0.3346822113743312
rs1369617028,1.3778370882581175,0.0013327219379311028,0.32051494227751504
rs9630979,1.3265984018047894,0.0013327219379308808,0.2826180733782969
rs6664510,1.27040821452833,0.0013610830352952519,0.23933827758580672
rs7027052,1.2498509242019595,0.0013327219379311028,0.22302428356366202
rs56796259,1.2155133713860475,0.0013327219379311028,0.19516651544249075
rs2710163,0.8492356085277311,0.0013990545889901451,-0.16341861818131423
rs11331839,0.8511353594047917,0.0013566412604382183,-0.16118410382726855
rs71165643,1.1648459946401348,0.0013317211894714465,0.15258888483739644
rs1535433,0.8639255394302641,0.0013890335038531099,-0.14626869510686785
rs443386,0.8736274434589878,0.0019214249057359911,-0.1351012602690383
rs12756866,0.875635212996147,0.0014581905555375307,-0.13280569829447786
rs6553137,1.1238619581136018,0.0013327219379308808,0.11677093086316666
rs9358823,1.1197926792304955,0.0013327219379311028,0.11314356034251957
rs1446946923,0.8945495546541908,0.0014890847283044462,-0.1114349782898243
rs373476566,0.8977311346438204,0.002723121795685346,-0.10788466013871413
rs1556919105,1.1118355263339221,0.0013324484063146347,0.10601227691583599
rs10647404,0.8995236627767832,0.0031927498737724935,-0.10588991934858634
rs868779766,1.1019152195401989,0.0013318125201671194,0.09704977450459998
rs9888034,0.9099460950021007,0.0013747125716478958,-0.09436991748720584
rs1253814335,1.096906557000117,0.0013508911053159434,0.09249399717288423
rs373096406,0.9132623559483298,0.0016563214229252665,-0.09073208375323318
rs200467170,0.9143676826702923,0.0039374698319665224,-0.0895225097876378
rs25951,0.915198661887011,0.0016458994875234723,-0.08861412045665511
rs60940665,0.9152394892711838,0.0030975568533955222,-0.08856951104534704
rs4688762,0.9167032343257003,0.004006278446170075,-0.08697148579362102
rs1554651932,0.9240893741417304,0.0020382035945476495,-0.07894648675642636
rs7803888,0.9280387250034646,0.0024095007557001225,-0.07468181753699363
rs68112730,0.9286907145477489,0.0015534755341040096,-0.07397951858358232
rs2445139,0.9310304967253842,0.003247063113819726,-0.07146324528626746
rs628939,0.9320706915310516,0.002620469233891143,-0.07034661789071306
rs9864899,0.9332133809606697,0.004835596579622958,-0.06912140014568802
rs564188027,1.069355527860152,0.0013652900319656158,0.06705615660095844
rs2304319,0.936326907579669,0.0025749353657145146,-0.06579060324701418
rs2244729,0.9373514360132423,0.004579931711869545,-0.06469700194753282
rs936581339,0.9399229447918973,0.0037895348418983676,-0.061957380703749954
rs73131518,0.9410825507717449,0.002099935376520312,-0.060724416600789796
rs148906161,0.9426167000186011,0.0026354000218686835,-0.0590955476766081
rs111908792,0.9462301430203691,0.0026721902584156965,-0.05526945936969372
rs2302903,0.9466397181018456,0.002491425661308222,-0.05483670369400698
rs59885449,0.950093332452605,0.0037508072080150168,-0.05119505452629111
rs1322346251,0.9502522217984347,0.005178662634095499,-0.05102783299561258
rs3935309,0.9504228866992349,0.0033459002255236125,-0.050848249540769816
rs36095110,0.9518482904633009,0.04754508454863182,-0.04934961564676448
rs1024571,0.9550829111657093,0.00509717130119447,-0.04595712429530429
rs842847,0.9552511544296153,0.004701893474825525,-0.045780984145399675
rs4962232,0.9560724126366867,0.007553348347966171,-0.04492162336341168
rs12658867,0.9572369307303958,0.011852857419240248,-0.04370434165040242
rs1256416072,1.0404798404782836,0.013237508986071678,0.03968199182318806
rs869069379,1.0397699051736888,0.0013327219379311028,0.03899944364969089
rs12524069,1.0389444168970197,0.0033612710254440348,0.038205213955598026
rs3216250,0.9627269996919235,0.035097564733431064,-0.03798539679121849
rs11740327,0.9638895355725711,0.001996787682639445,-0.03677858059249684
rs842849,0.9644791043196371,0.004854962207889946,-0.03616711165109285
rs546371,1.0359462712667826,0.004117328124687125,0.03531528078082656
rs1251075,0.9654199466726169,0.028430618141594755,-0.03519209440650589
rs4976401,1.0353962269427779,0.0014089272683732723,0.034784181421440775
rs7549878,0.9659903941541197,0.005433420595111427,-0.03460138875889505
rs10571600,1.0346999388510514,0.0013327219379308808,0.03411147053052644
rs142601208,0.9675089075203174,0.03125418408910274,-0.03303064738123578
rs375798282,0.9684250629003032,0.03600064312758522,-0.03208417352171806
rs9373475,0.9684764185529889,0.009248533878795318,-0.03203114485382805
rs4429487,0.9691228075443837,0.022493964365370767,-0.03136393874983323
rs4583483,0.970935207567833,0.04482419703691232,-0.029495540447745834
rs34189731,0.9728238324119123,0.02683273627857785,-0.02755226929163198
rs2291919,1.027903164027031,0.0013327219379311028,0.027520964178738932
rs12014321,1.0250671535865,0.0013327219379311028,0.02475812613845843
rs4648611,0.9785453944026941,0.046128944164295804,-0.021688101395099652
rs28558836,1.0214354317443752,0.008167703134024151,0.021208924021142807
rs10832739,0.9807256929216795,0.015178256075365049,-0.0194624783732713
rs7774973,1.0194187729854807,0.0013327219379308808,0.01923263447474001
rs12786239,0.9815982868542766,0.02925278589760061,-0.018573130845437668
rs1347669469,1.0180347321948031,0.014438893347210158,0.017874035615874154
rs11909995,1.0160077832354262,0.0013327219379311028,0.015881009791736865
rs371473319,1.0142325307405269,0.0013327219379311028,0.014132199136050341
rs34119645,1.0121809237715054,0.0013966361105235414,0.012107333316656007
rs200876391,1.00870052014425,0.0013327219379308808,0.008662888736544963
rs10499591,1.0080067583540755,0.0023404013835293114,0.007974874343045134
rs4307749,1.007955422783925,0.0013327219379308808,0.007923945242646403
rs11120019,1.0068552461182503,0.0013327219379308808,0.0068318557555295265
rs9576697,1.0048962753717454,0.005587649730469213,0.004884327599338623
rs144911048,1.0037440068760741,0.0017471576806011857,0.0037370155273347976
rs1430335824,1.0034352330010623,0.0013327219379308808,0.0034293460663190035
rs5796570,1.0030194521343476,0.0013327219379311028,0.003014902744228377
rs1256688809,1.0024580395320741,0.0013327219379311028,0.0024550234942526178
rs767940672,1.002425604758488,0.0013327219379311028,0.0024226677276910987
rs1205063263,1.0019618245857858,0.0013327219379311028,0.0019599027210969134
rs11086139,1.0008671579308852,0.0013327219379311028,0.0008667821666623477
