feature,odds_ratio,p_value,coefficient
rs9970306,1.4282950803648837,0.000354688980868767,0.3564814814814965
rs2821,1.1978826686684727,1.3327029702026039e-08,0.18055555555504457
rs7383796,0.8400181853315862,1.343039146561864e-08,-0.174331738174849
rs26643,1.138406673133564,1.3327029702026039e-08,0.12962962962942062
rs13315788,0.8832043657239322,4.4866538484455987e-08,-0.12419866039641866
rs2233667,0.8902414177499487,2.5024703058651454e-06,-0.11626259714036251
rs1429991293,0.9286867663663454,1.3327029702026039e-08,-0.07398376993414948
rs1864347,0.9313209139594605,2.7958673598504902e-08,-0.0711513629693597
rs11256369,0.9375897596529768,0.00016458986181766555,-0.06444278209085809
rs11555334,0.9591215505467665,1.3327029702026039e-08,-0.041737464949248605
rs1355223,0.961076775756209,1.3327029702026039e-08,-0.03970098167729077
rs201437934,0.9648845173313746,0.0161094750289692,-0.03574685596351298
rs139523212,0.9657751473913636,1.3327029702026039e-08,-0.03482423853959329
rs1546150,0.9703549768648704,4.38268806757236e-06,-0.030093318899307362
rs782226030,0.9733964377188362,1.3405889509598978e-08,-0.026963841216728176
rs2277526,1.026717409914383,0.0010120794740959838,0.02636673233726855
rs76589243,0.9789159243649217,3.8626920010775834e-05,-0.021309519235543684
rs3838266,0.9810029182703558,1.4701057704513687e-08,-0.01917984462980638
rs8466,0.9821267696037821,1.8697026349379087e-07,-0.018034885676618123
rs2305589,0.9834846469125261,1.0323360517094926e-05,-0.016653251938291307
rs137933588,0.9855329424420343,0.001449216486338889,-0.014572725812537449
rs1712401,0.9880593795438584,2.2512138153629735e-08,-0.012012482287354014
rs1964521,0.9899694230132676,0.007195599204653957,-0.01008122217566315
rs745171,0.9899894027567998,1.0850058514977334e-05,-0.010061040196853461
rs1059503,0.992390390519932,0.003996692475915609,-0.007638710282782953
rs6450882,0.9925475524350538,8.378552340815304e-08,-0.007480355795169978
rs6883562,0.9953278324441234,1.5191460089880593e-08,-0.004683116246768239
rs4967353,0.9968369945485901,4.956901371588884e-07,-0.003168018326444385
rs773521223,0.9970724156388056,0.00041108568736336615,-0.002931878118562734
rs796731636,0.9973672872225424,0.00021966872126677472,-0.002636184460376551
rs1150256,0.9977276270947176,0.0008635119307800476,-0.00227495866253859
rs138464021,0.997741416397765,1.3327029702026039e-08,-0.0022611380491918635
rs1181944591,0.9981436229954186,6.359119832932691e-07,-0.0018581022077886564
rs1192796,0.9982102650078282,1.3327029702026039e-08,-0.0017913384813423125
rs62104258,0.9982679564232897,1.3327029702026039e-08,-0.0017335452984683195
rs780509837,0.9983471764990183,1.3327029702026039e-08,-0.0016541909206877307
rs11725467,0.9984274603175192,1.4058227104873922e-05,-0.00157377742077253
rs9630510,0.9985348636685468,1.3327029702026039e-08,-0.0014662106932072639
rs4607935,0.9988785754129914,1.3327028147713804e-08,-0.0011220538540550903
rs1314274376,0.99894543179286,1.4503662049136778e-08,-0.0010551246554346525
rs733833,0.9992555377068294,2.4871655623925903e-08,-0.0007447395428334103
rs62129356,0.9992744652040402,1.3327029702026039e-08,-0.000725798123706577
rs59172062,0.999426026900966,1.3325810455100395e-08,-0.0005741378846511409
rs6707719,0.9996439241774141,7.632079412900339e-08,-0.00035613923263456325
rs3108494,0.99966836935506,1.3327029702026039e-08,-0.000331685646542795
rs7104489,0.9998018210093504,1.3327029702026039e-08,-0.00019819863070054787
rs4872231,0.9998252982984466,1.3327029702026039e-08,-0.0001747169636732736
rs17039250,0.9998630229814756,0.009300642312808138,-0.0001369864007330432
rs62647792,1.0001137858723745,1.3327029702026039e-08,0.00011377939925318984
rs72870320,0.9999302726272967,1.3327029702026039e-08,-6.972980376951943e-05
rs898708277,0.9999633417899046,1.7583248634878146e-08,-3.6658882023894576e-05
rs28566771,0.9999696819525382,1.3327029702026039e-08,-3.0318507063098605e-05
rs2296097,0.9999700678949776,1.3327029702026039e-08,-2.9932552996810945e-05
rs1336885927,0.9999811396069176,1.3327029702026039e-08,-1.8860570941868574e-05
rs7113917,0.9999839932634066,1.3327029702026039e-08,-1.600686470260048e-05
rs1678287126,0.9999971234259698,1.3327029702026039e-08,-2.8765781675533156e-06
rs13147824,0.9999974066719545,1.3327029702026039e-08,-2.593331408258201e-06
rs7818573,1.000000002157462,1.3327029702026039e-08,2.1574618742632173e-09
