feature,odds_ratio,p_value,coefficient
rs7259916,1.4046381799873933,0.015208641679869128,0.3397797464802858
rs2275032,0.7438932249972365,0.001588727858191863,-0.2958577692369384
rs7611183,1.3299582488754473,0.0015851175480565693,0.2851475499179569
rs968216381,1.2806853534591973,0.0017431131746867834,0.24739536702874831
rs1454816561,1.1986762314097685,0.0016828438873657259,0.18121780739477467
rs17783124,0.8455789522129327,0.00173748529322304,-0.16773373568559516
rs2684904,0.8552226547016257,0.001628580242039046,-0.15639342909173715
rs4299232,1.167448745756238,0.0015877264679329262,0.15482080874605675
rs4318648,0.8633158358212549,0.0015924331322147989,-0.1469746805505574
rs2376009,0.8668795836823161,0.0016116003965722658,-0.1428552003338654
rs56313719,1.1471557957811542,0.0016545077390834884,0.13728565785196356
rs146790818,0.8728134826920847,0.0016944573915889105,-0.13603339695187824
rs10767862,1.1451375267117523,0.0016097445197544857,0.13552474045878038
rs1388071091,0.8733068558879123,0.0016317917763284395,-0.13546828904029104
rs768983037,0.8869338530150708,0.0018916677734781562,-0.11998487328075239
rs6438146,0.8999051110781254,0.0021824027767021192,-0.1054659533516008
rs73402961,0.9012291287084612,0.001713689168316268,-0.10399574881095372
rs4695391,0.9067468817825077,0.0023645951969621937,-0.09789193971943283
rs567126610,1.1004040513980118,0.022166039500201684,0.09567743181178807
rs12970146,1.0985809019480945,0.0015851175480565693,0.09401925778483229
rs55785599,0.9132258979360429,0.002081823680092798,-0.09077200518411478
rs178810,1.0930006280163997,0.002543086340382361,0.08892678377465704
rs13106136,0.917034001463809,0.0032772559471583307,-0.0866107283903897
rs1954960693,1.0817900872340422,0.004312364331035656,0.07861715719823405
rs12531309,0.9285987149840916,0.001747807521188749,-0.07407858721798002
rs1051125172,0.9301355493110369,0.0017863353155767037,-0.07242495150826703
rs60479823,0.9302454660731806,0.002553212937810745,-0.07230678564722816
rs3732793,0.9313955922427151,0.0021543517720927774,-0.0710711808449775
rs597371,0.9328586001093274,0.012928689164424023,-0.06950164362955796
rs67092815,1.0696582818786182,0.0015851175480567914,0.06733923473641455
rs7769668,0.9385569637607304,0.003066992913732136,-0.06341172819580054
rs10512640,0.9396937452572197,0.003238612136358121,-0.06220125972124
rs549651799,1.0633716600788734,0.0015829537029787843,0.06144467144039852
rs1623056,0.9436306794992321,0.00339997552644955,-0.0580204187308364
rs757779,0.9447670419972382,0.002412816129582218,-0.056816898283596776
rs34508753,0.9450980369900903,0.0018244403110836416,-0.05646661402265482
rs199677992,0.9474334771917827,0.001780240450335313,-0.053998553258873684
rs528464650,1.0517168675186497,0.0016344813958184545,0.05042394075187808
rs17472557,1.0497392611276473,0.0018217293970179682,0.0485418105966623
rs5789288,0.9533442765025474,0.004187352864945426,-0.04777918505340399
rs9274084,0.954689872569081,0.0019219057159931552,-0.046368732006467496
rs201901854,0.9547280754692118,0.004018699502666756,-0.04632871677546461
rs10751517,0.9551666426506918,0.0020570526115475385,-0.04586945880168451
rs7039663,1.0468175574728127,0.0015851175480567914,0.04575466405212352
rs10916990,0.9557986269329736,0.004510109074378876,-0.04520802940222727
rs142801149,1.045528824162744,0.0016630776362447364,0.04452280924610556
rs6415681,0.9592886454887709,0.009550393709275573,-0.04156326347474405
rs762116474,0.959968628081145,0.003232192983954496,-0.0408546741363685
rs199920243,0.9601992398644401,0.0031624892307946517,-0.04061447452855965
rs995851,0.960418004047728,0.002062860418145407,-0.040386668405369426
rs6970227,0.9611903126675583,0.003355787394983878,-0.03958285354393714
rs1320908153,0.9612611676950569,0.008914188162240322,-0.03950914034154479
rs9822598,0.9613873997196054,0.009129929871879439,-0.039377829787063626
rs2432799,0.9622501199234812,0.003663243394092186,-0.03848086219009375
rs72660456,1.0381430492141352,0.0016060673819728866,0.03743358759347231
rs34917733,1.0376404093716176,0.0030479604113073933,0.036949298299940675
rs1368002980,0.9639951049780427,0.026655091619091742,-0.036669062208090755
rs2737195,1.0363906718480638,0.01841363889411718,0.03574416913276144
rs34165065,0.9659728332962849,0.0034472605924722455,-0.034619568046767316
rs3767541,0.9660487983526419,0.007601520267058071,-0.03454093015249979
rs863362,0.9673454955867031,0.001786437802784091,-0.033199561314749805
rs1197458440,0.9677265266863375,0.008420987655933576,-0.03280574537387193
rs3774987,0.9685789452226,0.0019420791875275345,-0.03192528657881519
rs2059258,0.9690599518287495,0.007076314231073022,-0.03142879921291632
rs11597086,0.969758659822487,0.003605504992622466,-0.030708042748349408
rs7467760,0.9709477230610268,0.005912824206926404,-0.029482650388312704
rs3127596,0.9730964801245012,0.004675959411783337,-0.02727204433831131
rs1742516983,0.974483964787957,0.015864991975108156,-0.025847214979593545
rs12549574,0.9744964230055404,0.002204778415716424,-0.025834430635880607
rs3213732,0.9749140137203922,0.01739768258331198,-0.025406002929357734
rs2785550,0.977045241332204,0.02389467871891915,-0.023222321632542425
rs57579935,1.0232107717711827,0.0015851175480565693,0.022945498759512163
rs371546445,1.0211556629126093,0.0016059713340752513,0.020934988788342258
rs373752535,0.9798513655661092,0.0386227249774147,-0.02035438660992626
rs2242092,0.9803270858800113,0.03522042697350658,-0.019869001901313587
rs796567182,0.9810536922152352,0.001584944879005068,-0.019128088788900093
rs374308237,0.9813099630657628,0.005135435704919367,-0.01886690289576063
rs12121834,0.9814060805307553,0.007977438577374318,-0.01876895957341112
rs821619,0.9816616776484604,0.00393510456254309,-0.01850855376919521
rs56279312,0.9821852603718555,0.020411822263588508,-0.017975332237858747
rs1805189,0.9821952785644503,0.007139254257705119,-0.017965132388698915
rs1789461716,0.9824380189045571,0.007981380611902011,-0.017718022313088725
rs2277217,0.9828449743172905,0.004369756217984522,-0.017303877968530144
rs854202,0.9832179609857329,0.028928009049319137,-0.016924453010946406
rs11927929,0.9834101277690406,0.012133635362774564,-0.016729025329405525
rs28444662,0.9836036927578093,0.040780512216259,-0.016532214318345374
rs35227584,0.9836135980165461,0.00708927135689863,-0.01652214399334021
rs10792857,0.98426698152744,0.03867608998223404,-0.015858096040740486
rs1623061,0.9843032376995833,0.03944806050347616,-0.015821261010124595
rs369761033,0.9843153890178504,0.0449733068875251,-0.01580891599001514
rs894166034,0.9850763895448975,0.010141130025431933,-0.015036087979654654
rs10882746,0.985209950499375,0.044286511743820256,-0.014900512807693445
rs2853602,0.9874734028982771,0.03546063691053902,-0.012605716343477244
rs10054631,0.9877801547519927,0.003470650867812841,-0.012295121427707096
rs982768113,1.0121472445515,0.0015851175480567914,0.01207405885005953
rs7947402,0.988481732642102,0.0015832909470148149,-0.011585116418697961
rs35328788,0.988616118887245,0.012988606796934032,-0.011449173480672887
rs7095515,0.9888565993942878,0.014998466217657214,-0.011205953429134299
rs34162960,0.9919169712311127,0.0023663127745940926,-0.008115873555900297
rs4341581,0.9926689672603204,0.041558138343892104,-0.007358036819669449
rs12822340,1.0070827695733215,0.0015851175480565693,0.00705780457249068
rs758240,0.9931063458580369,0.010371764514071513,-0.006917525144556945
rs374520072,1.0056470266917177,0.012616066888382793,0.005631142009249569
rs3735495,0.9956013467078616,0.03685105273353928,-0.004408355830051308
rs17553427,1.0029920708650353,0.002958010563490321,0.0029876035298418866
