feature,odds_ratio,p_value,coefficient
rs1428094720,2.6249178541667164,0.008496945348601237,0.9650496019031559
rs9999200,0.7553311940277656,6.118438006286198e-05,-0.2805989583331652
rs6658187,0.8096957214692395,0.0,-0.21109675439784234
rs926624,0.8306443866451266,2.037903179541445e-11,-0.18555350995840195
rs1199364978,0.9045710770281027,4.707345624410664e-14,-0.10029439566632636
rs1736180,1.10270104133084,0.0,0.09776266212850862
rs7431857,0.9127574621848732,0.0,-0.09128508298282484
rs10839635,0.936845572375807,5.430730665167971e-08,-0.06523682102466857
rs1279914058,0.9461516140665768,1.7196485515791338e-05,-0.05535245420257378
rs369606208,0.9675225153316019,0.02008945246727012,-0.03301658268841057
rs201061778,1.032751461554408,2.0205097885916956e-06,0.03222656250013386
