feature,odds_ratio,p_value,coefficient
rs2618717,0.7593220529264144,1.332482058025164e-08,-0.27532927942543983
rs879017909,1.3059978234389584,0.0006706833642917687,0.26696736426706064
rs10599156,0.7943280236928916,2.0109017118130623e-08,-0.23025877497221936
rs2101448032,1.2424095442609586,1.3327029702026039e-08,0.21705267493886538
rs10889686,0.8119064896361334,1.9544585283526317e-08,-0.2083701059985777
rs4987649,0.8246554497361268,2.0113374077368462e-08,-0.1927896165654275
rs2713870,0.831886543425707,9.208593640597229e-05,-0.18405921353449842
rs1422412,1.1813604128648934,1.3327029702026039e-08,0.1666666666660295
rs72145059,0.9225330397722539,1.3555357680772318e-07,-0.08063208823753555
rs3830537,0.9269921467032337,3.916073250165297e-05,-0.07581018518546424
rs1179544475,0.9350004068685102,1.3327029702026039e-08,-0.06720831454005788
rs754762871,1.0268942029428398,0.0039025360488968985,0.026538910004931547
rs10950637,0.9742020581597131,1.3327029702026039e-08,-0.026136544945417416
rs1045051,0.975162207984551,1.3327029702026039e-08,-0.02515145465812969
rs113071002,1.0157083125088104,1.3327029702026039e-08,0.015586213949530586
rs1891629,1.0003120247403305,1.3359718442629287e-08,0.0003119760707351782
